,user_id,avg_time_difference,avg_time_difference_in_min,avg_time_difference_in_hours,followers_count,retweet_count,sentiment_score,sentiment,extreme_user
6510,1219488186524741638,0 days 00:18:20.333333333,18.33,0.306,313,20,0,neutral,1
6511,1219543314635952128,0 days 03:07:27.200000000,187.45,3.124,12544,4,1,positive,0
6512,1219584043714564098,0 days 06:01:39.375000000,361.65,6.027,387,46,5,positive,0
6513,1219599670051102725,0 days 10:34:01.000000000,634.02,10.567,3170,109,0,neutral,0
6514,1219625342240989188,0 days 18:54:16.666666666,1134.27,18.904,67,2268,1,positive,0
6515,1219676143915155457,0 days 05:51:32.250000000,351.53,5.859,1,4,1,positive,0
6516,1219854849287700480,0 days 14:11:47.250000000,851.78,14.196,17,273,0,neutral,0
6517,1219867448582688768,0 days 02:16:58.250000000,136.97,2.283,288,120,-2,negative,0
6518,1219877881901285376,0 days 11:16:51.750000000,676.85,11.281,309,389,-1,negative,0
6519,1219924532930048000,0 days 07:17:02.666666666,437.03,7.284,80,1,-2,negative,0
6520,1219959173053480963,0 days 02:09:44.000000000,129.73,2.162,231,31,-6,negative,0
6521,1219970214869139458,0 days 12:21:38.000000000,741.63,12.361,186,533,-1,negative,0
6522,1219972253158268928,0 days 00:10:49.000000000,10.82,0.18,360,1278,-1,negative,1
6523,1219988450398441472,0 days 05:11:58.200000000,311.97,5.199,15,1617,-5,negative,0
6524,1220052580203544576,0 days 00:05:13.666666666,5.22,0.087,49,122,0,neutral,1
6525,1220111187272257536,0 days 00:00:07.333333333,0.12,0.002,2,466,-1,negative,1
6526,1220218621097496576,0 days 08:43:11.800000000,523.18,8.72,2765,2666,1,positive,0
6527,1220297929157758977,0 days 00:00:38.333333333,0.63,0.011,76,3,-1,negative,1
6528,1220448056837099520,0 days 00:04:59.000000000,4.98,0.083,26,0,0,neutral,1
6529,1220532880419491840,0 days 22:33:33.000000000,1353.55,22.559,1162,52,1,positive,0
6530,1220664209853173760,0 days 23:26:24.333333333,1406.4,23.44,400,3865,0,neutral,0
6531,1220682091832270848,0 days 02:59:42.428571428,179.7,2.995,222,3,4,positive,0
6532,1220693695910969345,0 days 00:00:21.666666666,0.35,0.006,118,116,1,positive,1
6533,1220755059241189378,0 days 00:00:41.000000000,0.68,0.011,7562,3,1,positive,1
6534,1220898802879516672,0 days 02:16:18.000000000,136.3,2.272,85,74,5,positive,0
6535,1220924781870166017,0 days 00:07:53.250000000,7.88,0.131,1523,133,-1,negative,1
6536,1220936603373199360,0 days 00:00:17.200000000,0.28,0.005,29,74,1,positive,1
6537,1220946637893226496,0 days 00:00:02.800000000,0.03,0.001,19,8,4,positive,1
6538,1220966675811463168,0 days 00:00:09.111111111,0.15,0.003,530,266,3,positive,1
6539,1220970701819207687,0 days 19:26:00.333333333,1166.0,19.433,74,71,0,neutral,0
6540,1220995638076166144,0 days 04:27:49.400000000,267.82,4.464,5,114,1,positive,0
6541,1221024339601936384,0 days 02:38:14.555555555,158.23,2.637,119,779,0,neutral,0
6542,1221077488228372487,0 days 00:02:11.666666666,2.18,0.036,137,68,0,neutral,1
6543,1221156488980262912,0 days 01:26:00.500000000,86.0,1.433,548,116,1,positive,1
6544,1221328233528020992,0 days 06:58:33.000000000,418.55,6.976,105,0,1,positive,0
6545,1221441147869876225,0 days 00:00:06.333333333,0.1,0.002,14,5,0,neutral,1
6546,1221460362303696898,0 days 09:59:12.800000000,599.2,9.987,204,1559,2,positive,0
6547,1221470354746441729,0 days 00:00:53.000000000,0.88,0.015,224,32,2,positive,1
6548,1221696180842680321,0 days 03:47:34.400000000,227.57,3.793,4,164,0,neutral,0
6549,1221723140696334336,0 days 02:18:33.500000000,138.55,2.309,120,7568,0,neutral,0
6550,1221768176091848706,0 days 08:06:08.666666666,486.13,8.102,287,112,1,positive,0
6551,1221777707190509573,0 days 07:27:13.333333333,447.22,7.454,35,181,0,neutral,0
6552,1221795149266739200,0 days 12:15:56.000000000,735.93,12.266,191,5931,1,positive,0
6553,1221840579102855169,0 days 11:03:44.000000000,663.73,11.062,53,0,3,positive,0
6554,1221851470783344640,0 days 00:07:36.452380952,7.6,0.127,587,13,6,positive,1
6555,1222034493877317632,0 days 00:01:36.666666666,1.6,0.027,20,3002,-1,negative,1
6556,1222095890350915584,0 days 00:00:02.000000000,0.03,0.001,743,9244,1,positive,1
6557,1222124161683709954,0 days 00:00:26.285714285,0.43,0.007,272,0,1,positive,1
6558,1222133534346792960,0 days 00:08:06.800000000,8.1,0.135,187,146,0,neutral,1
6559,1222163799152545794,0 days 00:08:00.000000000,8.0,0.133,198,0,-2,negative,1
6560,1222165307965333505,0 days 04:08:42.200000000,248.7,4.145,528,0,0,neutral,0
6561,1222198574403878912,0 days 14:04:38.000000000,844.63,14.077,4,1048,0,neutral,0
6562,1222207692174790656,0 days 00:00:54.375000000,0.9,0.015,21,40,5,positive,1
6563,1222231588211048448,0 days 00:00:06.800000000,0.1,0.002,0,110,1,positive,1
6564,1222390055366352897,0 days 00:07:53.071428571,7.88,0.131,57,140,4,positive,1
6565,1222405880794075137,0 days 06:25:28.000000000,385.47,6.424,94,96,-1,negative,0
6566,1222408510677217280,0 days 00:01:40.333333333,1.67,0.028,1,0,2,positive,1
6567,1222413538544635906,0 days 15:01:30.200000000,901.5,15.025,98,1874,1,positive,0
6568,1222439347821002752,0 days 00:00:26.000000000,0.43,0.007,87,273,0,neutral,1
6569,1222526040590831617,0 days 00:10:16.000000000,10.27,0.171,132,5,-2,negative,1
6570,1222576186397577216,0 days 06:23:27.875000000,383.45,6.391,57,30,1,positive,0
6571,1222585491872047105,0 days 00:25:13.000000000,25.22,0.42,103,1323,1,positive,1
6572,1222606118062440448,0 days 03:48:35.428571428,228.58,3.81,315,41,0,neutral,0
6573,1222725929220235265,0 days 03:36:07.400000000,216.12,3.602,1288,32,0,neutral,0
6574,1222731539659644928,0 days 00:07:52.750000000,7.87,0.131,5,301,0,neutral,1
6575,1222834417862754304,0 days 00:30:57.000000000,30.95,0.516,21,0,-2,negative,1
6576,1222858973650374658,0 days 00:00:36.250000000,0.6,0.01,38,6156,0,neutral,1
6577,1222870755622260736,0 days 03:01:45.000000000,181.75,3.029,242,1334,-1,negative,0
6578,1222892614451527680,0 days 07:56:53.857142857,476.88,7.948,825,78,1,positive,0
6579,1223173199585669120,0 days 00:20:23.500000000,20.38,0.34,5,5,2,positive,1
6580,1223173817259843585,0 days 05:46:36.444444444,346.6,5.777,103,9,0,neutral,0
6581,1223240163318386688,0 days 09:34:27.000000000,574.45,9.574,700,6597,0,neutral,0
6582,1223259015733334016,0 days 00:15:21.916666666,15.35,0.256,27,55,0,neutral,1
6583,1223459385738813440,0 days 18:26:26.000000000,1106.43,18.441,189,570,0,neutral,0
6584,1223459685421858816,0 days 02:03:37.750000000,123.62,2.06,255,43,0,neutral,0
6585,1223488590342045696,0 days 05:44:41.500000000,344.68,5.745,217,43,0,neutral,0
6586,1223522864076328961,0 days 06:52:58.750000000,412.97,6.883,267,309,0,neutral,0
6587,1223575413558894593,0 days 03:09:28.571428571,189.47,3.158,44,714,0,neutral,0
6588,1223614280378896385,0 days 00:05:12.250000000,5.2,0.087,1663,137,-1,negative,1
6589,1223628520544460805,1 days 00:47:08.333333333,1487.13,24.786,11210,34,-1,negative,0
6590,1223636587239464960,0 days 00:00:05.666666666,0.08,0.001,304,53,-1,negative,1
6591,1223677857924124672,0 days 08:29:42.000000000,509.7,8.495,1337,13,1,positive,0
6592,1223694131635073024,0 days 08:06:18.666666666,486.3,8.105,59,34,0,neutral,0
6593,1223799728686559232,0 days 06:40:57.000000000,400.95,6.683,53,0,1,positive,0
6594,1223840066180530176,0 days 00:00:06.000000000,0.1,0.002,4,43,2,positive,1
6595,1223886787908517889,0 days 14:24:10.000000000,864.17,14.403,33,814,0,neutral,0
6596,1223908238904545280,0 days 07:43:24.857142857,463.4,7.723,549,75,0,neutral,0
6597,1223909904915714053,0 days 00:00:11.700000000,0.18,0.003,192,107,-1,negative,1
6598,1223936551706513408,0 days 00:00:06.000000000,0.1,0.002,4,57,0,neutral,1
6599,1223948291680792577,0 days 00:13:42.666666666,13.7,0.228,406,2,1,positive,1
6600,1224002341596057600,2 days 18:51:36.666666666,4011.6,66.86,310,25,-1,negative,0
6601,1224037746269773825,0 days 00:00:31.966666666,0.52,0.009,1,36,2,positive,1
6602,1224040013769342977,0 days 02:34:30.200000000,154.5,2.575,115,1,0,neutral,0
6603,1224218543509528577,0 days 02:34:54.607142857,154.9,2.582,1,47,3,positive,0
6604,1224219479011315712,0 days 04:59:13.750000000,299.22,4.987,150,360,0,neutral,0
6605,1224247066114715648,0 days 04:10:35.000000000,250.58,4.176,80,29,1,positive,0
6606,1224314609080786944,0 days 07:05:17.333333333,425.28,7.088,14,3663,-1,negative,0
6607,1224344551852249088,0 days 00:01:58.666666666,1.97,0.033,17,3002,0,neutral,1
6608,1224604370202816512,0 days 02:38:39.111111111,158.65,2.644,222,152,0,neutral,0
6609,1224711897758535680,0 days 00:02:34.777777777,2.57,0.043,813,0,1,positive,1
6610,1224742427132493825,0 days 07:00:56.875000000,420.93,7.016,542,442,4,positive,0
6611,1224849742099668992,0 days 00:58:14.250000000,58.23,0.971,19,34,-2,negative,1
6612,1224941908075732992,0 days 04:45:15.700000000,285.25,4.754,146,145,6,positive,0
6613,1224984055273275397,0 days 07:12:12.428571428,432.2,7.203,853,1121,0,neutral,0
6614,1225022994231300096,0 days 04:15:30.750000000,255.5,4.258,301,1344,2,positive,0
6615,1225048916107747328,0 days 00:50:12.000000000,50.2,0.837,97,4142,0,neutral,1
6616,1225106104935337984,1 days 14:21:18.400000000,2301.3,38.355,288,116,1,positive,0
6617,1225120916490768385,0 days 05:52:41.000000000,352.68,5.878,0,1,0,neutral,0
6618,1225275774321623040,0 days 06:03:26.500000000,363.43,6.057,154,247,1,positive,0
6619,1225417266382004224,0 days 10:00:13.400000000,600.22,10.004,274,625,0,neutral,0
6620,1225652502441291779,0 days 00:17:25.230769230,17.42,0.29,138,73,1,positive,1
6621,1225703075073019905,0 days 03:18:16.666666666,198.27,3.304,96,48,0,neutral,0
6622,1225736687982039041,0 days 00:33:52.666666666,33.87,0.564,17,67,0,neutral,1
6623,1225769616091176961,0 days 00:08:19.833333333,8.32,0.139,245,282,2,positive,1
6624,1225786963732484096,0 days 00:00:02.666666666,0.03,0.001,324,245,0,neutral,1
6625,1225787045710139397,0 days 05:52:44.666666666,352.73,5.879,41,83,0,neutral,0
6626,1225837352074891264,0 days 03:34:50.750000000,214.83,3.581,284,19,0,neutral,0
6627,1225972275461132291,0 days 00:00:24.000000000,0.4,0.007,480,1359,0,neutral,1
6628,1226040987140493312,0 days 07:12:52.250000000,432.87,7.214,234,727,0,neutral,0
6629,1226066599427239936,2 days 19:02:54.000000000,4022.9,67.048,194,12,1,positive,0
6630,1226116244471836672,0 days 00:00:12.333333333,0.2,0.003,28,9244,-2,negative,1
6631,1226130468111675393,0 days 01:38:00.923076923,98.0,1.633,54,10,2,positive,0
6632,1226144267107631109,0 days 01:29:44.250000000,89.73,1.496,78,110,1,positive,1
6633,1226148664369766401,0 days 03:30:07.500000000,210.12,3.502,55,258,0,neutral,0
6634,1226181296075862018,0 days 05:27:48.181818181,327.8,5.463,66,24,-3,negative,0
6635,1226334486532509696,0 days 03:49:02.142857142,229.03,3.817,365,941,0,neutral,0
6636,1226362478465929219,0 days 08:57:39.500000000,537.65,8.961,116,448,1,positive,0
6637,1226439740796231681,0 days 10:07:47.750000000,607.78,10.13,401,161,0,neutral,0
6638,1226439954043027459,0 days 00:01:48.714285714,1.8,0.03,128,0,4,positive,1
6639,1226500051905548288,0 days 06:57:04.000000000,417.07,6.951,94,1910,-1,negative,0
6640,1226516471443947521,0 days 00:00:11.000000000,0.18,0.003,170,245,0,neutral,1
6641,1226571390028902401,0 days 06:03:39.000000000,363.65,6.061,5714,41,1,positive,0
6642,1226757876149972993,0 days 09:00:59.666666666,540.98,9.016,26,273,3,positive,0
6643,1226841874469507072,0 days 11:23:28.250000000,683.47,11.391,582,4055,0,neutral,0
6644,1226846495799824387,0 days 08:26:29.166666666,506.48,8.441,388,4,-2,negative,0
6645,1226896039921086465,0 days 01:55:42.000000000,115.7,1.928,59,407,0,neutral,0
6646,1227078897868537856,0 days 08:49:11.375000000,529.18,8.82,123,694,-2,negative,0
6647,1227135699914113024,0 days 01:21:48.200000000,81.8,1.363,1616,1597,1,positive,1
6648,1227207863854157824,0 days 01:45:49.200000000,105.82,1.764,652,542,2,positive,0
6649,1227213867043807234,0 days 11:00:55.833333333,660.92,11.015,63,1914,2,positive,0
6650,1227243641216757760,0 days 01:31:11.050000000,91.18,1.52,70,60,3,positive,0
6651,1227399097709056000,0 days 07:56:46.000000000,476.77,7.946,29,41,-1,negative,0
6652,1227422088123703297,0 days 06:34:48.000000000,394.8,6.58,118,1,0,neutral,0
6653,1227486103948550146,0 days 03:10:08.375000000,190.13,3.169,648,352,1,positive,0
6654,1227536311449309185,0 days 06:59:46.333333333,419.77,6.996,78,2418,0,neutral,0
6655,1227584836367372288,0 days 07:24:23.666666666,444.38,7.406,1519,2027,-1,negative,0
6656,1227612940611637249,0 days 01:07:04.166666666,67.07,1.118,59,40,0,neutral,1
6657,1227637078357200896,0 days 01:48:14.909090909,108.23,1.804,208,0,-5,negative,0
6658,1227663281210314753,0 days 12:51:59.000000000,771.98,12.866,297,127,-2,negative,0
6659,1227779683179204611,0 days 00:01:00.600000000,1.0,0.017,95,54,0,neutral,1
6660,1227864383964844033,0 days 14:11:24.500000000,851.4,14.19,2871,1,0,neutral,0
6661,1227954110843904000,0 days 04:52:40.166666666,292.67,4.878,77,45,1,positive,0
6662,1228149122282115072,0 days 01:13:30.333333333,73.5,1.225,69,8683,0,neutral,1
6663,1228254166885134336,0 days 04:34:36.500000000,274.6,4.577,43,67,1,positive,0
6664,1228260741087543296,0 days 13:57:39.250000000,837.65,13.961,3883,38,-2,negative,0
6665,1228287515464994816,0 days 00:00:41.875000000,0.68,0.011,18,21,-1,negative,1
6666,1228304982975234051,0 days 06:16:34.250000000,376.57,6.276,604,38,0,neutral,0
6667,1228327605125795841,0 days 14:07:50.666666666,847.83,14.131,293,11,0,neutral,0
6668,1228336281664442368,0 days 06:57:29.142857142,417.48,6.958,1777,1317,0,neutral,0
6669,1228593864220364800,0 days 03:48:31.285714285,228.52,3.809,2424,1333,0,neutral,0
6670,1228662261301968896,0 days 00:00:14.333333333,0.23,0.004,261,2274,2,positive,1
6671,1228665036450611202,0 days 02:13:22.666666666,133.37,2.223,199,111,-1,negative,0
6672,1228677164175724545,0 days 09:32:05.000000000,572.08,9.535,93,90,0,neutral,0
6673,1228720724904275968,0 days 03:30:45.250000000,210.75,3.513,472,16,1,positive,0
6674,1228755274531401728,0 days 00:06:17.000000000,6.28,0.105,26,16,0,neutral,1
6675,1228902747069546496,0 days 00:04:02.875000000,4.03,0.067,2,302,0,neutral,1
6676,1228936530720251904,0 days 20:24:32.333333333,1224.53,20.409,26,2872,0,neutral,0
6677,1228957582531842048,0 days 00:15:51.500000000,15.85,0.264,36,9,-1,negative,1
6678,1228995633521946624,0 days 06:23:23.666666666,383.38,6.39,536,16,0,neutral,0
6679,1229019778427150341,0 days 14:51:33.333333333,891.55,14.859,146,7991,0,neutral,0
6680,1229032211367596032,0 days 00:00:32.333333333,0.53,0.009,9,197,0,neutral,1
6681,1229121999462469632,0 days 00:43:58.666666666,43.97,0.733,28,24,-1,negative,1
6682,1229573592427454464,0 days 00:00:25.333333333,0.42,0.007,446,0,-2,negative,1
6683,1229620751377977344,0 days 00:22:05.368421052,22.08,0.368,2266,56,2,positive,1
6684,1229636946655424514,0 days 01:03:04.423076923,63.07,1.051,2,72,4,positive,1
6685,1229654544818176000,0 days 01:58:43.000000000,118.72,1.979,28,125,0,neutral,0
6686,1229658406354481152,0 days 09:58:34.000000000,598.57,9.976,274,2872,0,neutral,0
6687,1229709264169635840,0 days 00:02:04.000000000,2.07,0.034,128,11,0,neutral,1
6688,1229713921159778304,0 days 07:17:07.666666666,437.12,7.285,48,0,1,positive,0
6689,1229715305016020993,0 days 04:09:42.666666666,249.7,4.162,5662,14,3,positive,0
6690,1229741151835607040,0 days 06:49:55.333333333,409.92,6.832,129,5,2,positive,0
6691,1229797159521988608,0 days 01:53:56.571428571,113.93,1.899,9,895,4,positive,0
6692,1229961368406593536,0 days 05:54:20.571428571,354.33,5.906,3268,173,-2,negative,0
6693,1229981582032883713,0 days 01:07:58.000000000,67.97,1.133,6357,1,0,neutral,1
6694,1230018054979047424,0 days 00:05:39.000000000,5.65,0.094,1988,7121,0,neutral,1
6695,1230056372244484097,0 days 10:34:08.562500000,634.13,10.569,142,41,8,positive,0
6696,1230109252993183744,0 days 02:15:56.000000000,135.93,2.266,57,260,-1,negative,0
6697,1230420892058038272,0 days 03:48:07.062500000,228.12,3.802,36,21,-4,negative,0
6698,1230441860663070720,0 days 04:51:12.250000000,291.2,4.853,174,3686,1,positive,0
6699,1230495471904292869,0 days 00:00:02.600000000,0.03,0.001,55,3,0,neutral,1
6700,1230629628345106432,0 days 07:51:12.666666666,471.2,7.853,196,23,0,neutral,0
6701,1230754885844393991,0 days 00:00:42.000000000,0.7,0.012,48,5,2,positive,1
6702,1230812460556308481,0 days 08:00:44.666666666,480.73,8.012,109,130,2,positive,0
6703,1230950554446135296,0 days 06:34:06.000000000,394.1,6.568,52,0,1,positive,0
6704,1231058793422680064,0 days 08:01:43.200000000,481.72,8.029,216,41,2,positive,0
6705,1231079310074810369,0 days 00:00:30.666666666,0.5,0.008,2,57,-3,negative,1
6706,1231124912384937984,0 days 08:03:18.640000000,483.3,8.055,119,63,-3,negative,0
6707,1231165907424206848,0 days 02:56:21.700000000,176.35,2.939,421,14,0,neutral,0
6708,1231462203301167106,0 days 06:42:46.500000000,402.77,6.713,1030,6131,0,neutral,0
6709,1231469598026936320,0 days 01:29:05.333333333,89.08,1.485,282,14,0,neutral,1
6710,1231499965899460608,0 days 05:56:36.666666666,356.6,5.943,272,59,0,neutral,0
6711,1231744717877964800,0 days 16:47:23.333333333,1007.38,16.79,467,201,0,neutral,0
6712,1231793494068486149,0 days 00:09:48.666666666,9.8,0.163,9,90,-1,negative,1
6713,1231846633853345792,0 days 00:00:04.333333333,0.07,0.001,435,2,-1,negative,1
6714,1231913611251081216,0 days 03:19:09.222222222,199.15,3.319,59,3860,-2,negative,0
6715,1231968713081049088,0 days 20:38:10.666666666,1238.17,20.636,65,0,0,neutral,0
6716,1232005429204570114,0 days 10:06:40.000000000,606.67,10.111,260,0,0,neutral,0
6717,1232006969013067778,0 days 16:39:11.000000000,999.18,16.653,69,529,0,neutral,0
6718,1232147974668660737,0 days 06:29:10.750000000,389.17,6.486,203,11,0,neutral,0
6719,1232168810133610498,0 days 08:11:51.666666666,491.85,8.197,35,0,1,positive,0
6720,1232245659534839808,0 days 08:11:57.333333333,491.95,8.199,339,1349,0,neutral,0
6721,1232260616888496128,0 days 00:23:20.571428571,23.33,0.389,38,233,-1,negative,1
6722,1232262049217953792,0 days 00:00:10.416666666,0.17,0.003,38,179,4,positive,1
6723,1232311950152888321,0 days 00:01:58.200000000,1.97,0.033,36,39,-2,negative,1
6724,1232328144155054080,0 days 00:10:17.571428571,10.28,0.171,24,265,-2,negative,1
6725,1232329294061305856,0 days 06:24:35.000000000,384.58,6.41,4347,205,4,positive,0
6726,1232353047617187841,0 days 10:20:07.750000000,620.12,10.335,167,3031,-2,negative,0
6727,1232375103498772480,0 days 01:16:43.400000000,76.72,1.279,7,303,-2,negative,1
6728,1232502056197468162,0 days 00:05:07.000000000,5.12,0.085,160,0,0,neutral,1
6729,1232595265787318273,0 days 05:29:46.250000000,329.77,5.496,133,658,2,positive,0
6730,1232596002881671168,0 days 00:05:01.000000000,5.02,0.084,4,793,2,positive,1
6731,1232615508895313921,0 days 09:31:07.000000000,571.12,9.519,5,116,0,neutral,0
6732,1232740331524886528,1 days 09:00:47.833333333,1980.78,33.013,84,17,2,positive,0
6733,1232886307048783872,0 days 06:30:43.000000000,390.72,6.512,217,5,-1,negative,0
6734,1232913781514293249,0 days 07:41:02.000000000,461.03,7.684,49,94,2,positive,0
6735,1232933286659399680,0 days 03:13:43.933333333,193.72,3.229,1459,4649,-1,negative,0
6736,1232943864832380933,0 days 03:28:13.750000000,208.22,3.47,300,1,0,neutral,0
6737,1232973116688736256,0 days 00:14:39.600000000,14.65,0.244,331,15,1,positive,1
6738,1233050226618982400,0 days 00:00:22.562500000,0.37,0.006,148,80,-1,negative,1
6739,1233096091228196864,0 days 04:44:09.400000000,284.15,4.736,403,1,-1,negative,0
6740,1233233919266447362,0 days 16:49:04.666666666,1009.07,16.818,106,1905,-3,negative,0
6741,1233314381322162176,0 days 00:00:23.666666666,0.38,0.006,4,5,0,neutral,1
6742,1233334507765284864,0 days 00:02:30.000000000,2.5,0.042,1846,34,1,positive,1
6743,1233353382439481344,0 days 03:43:23.200000000,223.38,3.723,58,3,0,neutral,0
6744,1233367297433067520,0 days 08:50:53.333333333,530.88,8.848,1078,115,1,positive,0
6745,1233375342804340737,0 days 06:36:51.666666666,396.85,6.614,130,50,3,positive,0
6746,1233394527223701505,0 days 23:31:41.666666666,1411.68,23.528,1358,656,2,positive,0
6747,1233484045415264256,0 days 00:06:24.666666666,6.4,0.107,39,0,2,positive,1
6748,1233658103721267201,0 days 00:00:04.904761904,0.07,0.001,243,101,2,positive,1
6749,1233673403141382144,0 days 05:07:36.333333333,307.6,5.127,348,23,0,neutral,0
6750,1233691071986618370,0 days 02:07:11.222222222,127.18,2.12,469,90,0,neutral,0
6751,1233691681557557248,0 days 02:23:44.875000000,143.73,2.396,172,50,-1,negative,0
6752,1233695116419903489,0 days 02:07:14.888888888,127.23,2.121,93,41,-3,negative,0
6753,1233701285670596613,0 days 07:26:30.333333333,446.5,7.442,37,2791,-1,negative,0
6754,1233713842250756097,0 days 06:10:03.666666666,370.05,6.168,14,70,-2,negative,0
6755,1233716435391741954,0 days 10:37:49.666666666,637.82,10.63,5,1760,0,neutral,0
6756,1233776890063675398,0 days 03:23:29.166666666,203.48,3.391,135,99,-1,negative,0
6757,1233787423143804929,0 days 00:03:54.125000000,3.9,0.065,80,53,0,neutral,1
6758,1233953949939449856,0 days 00:00:12.000000000,0.2,0.003,14,535,1,positive,1
6759,1233960276145340419,0 days 05:05:14.000000000,305.23,5.087,300,244,1,positive,0
6760,1233999118634274817,0 days 02:53:07.142857142,173.12,2.885,131,1045,-1,negative,0
6761,1234007629158141952,0 days 00:00:08.250000000,0.13,0.002,14,84,3,positive,1
6762,1234028064901943300,0 days 00:12:40.666666666,12.67,0.211,70,15,0,neutral,1
6763,1234028986226733056,0 days 00:00:05.000000000,0.08,0.001,75,5,0,neutral,1
6764,1234152041657839618,0 days 03:48:43.000000000,228.72,3.812,4,16,1,positive,0
6765,1234169393879359490,0 days 02:34:50.250000000,154.83,2.581,2622,19,-3,negative,0
6766,1234187417550110720,0 days 00:07:35.333333333,7.58,0.126,17,60,0,neutral,1
6767,1234190157844275200,0 days 03:28:25.333333333,208.42,3.474,809,71,0,neutral,0
6768,1234201457613844481,0 days 00:00:24.000000000,0.4,0.007,220,4041,-2,negative,1
6769,1234319785250390017,0 days 05:22:26.875000000,322.43,5.374,230,38,-1,negative,0
6770,1234343298434621445,0 days 13:37:12.666666666,817.2,13.62,445,2065,-1,negative,0
6771,1234355161222406145,0 days 00:00:10.666666666,0.17,0.003,299,34,2,positive,1
6772,1234355453867503617,0 days 07:38:56.000000000,458.93,7.649,186,394,-1,negative,0
6773,1234387006727294976,0 days 00:01:14.222222222,1.23,0.021,162,127,-1,negative,1
6774,1234449678156075008,0 days 15:41:22.000000000,941.37,15.689,825,95,1,positive,0
6775,1234504909334011906,0 days 07:07:01.666666666,427.02,7.117,456,352,1,positive,0
6776,1234514516584562689,0 days 11:35:26.333333333,695.43,11.591,32,238,3,positive,0
6777,1234694187553054720,0 days 00:00:08.000000000,0.13,0.002,14,2431,3,positive,1
6778,1234732281673072641,0 days 08:43:52.800000000,523.87,8.731,204,237,0,neutral,0
6779,1234747126921465856,0 days 00:02:07.142857142,2.12,0.035,104,7,4,positive,1
6780,1234814686266363905,0 days 00:20:28.000000000,20.47,0.341,245,1,1,positive,1
6781,1234869363355684864,0 days 00:00:05.250000000,0.08,0.001,7,304,0,neutral,1
6782,1234888527734870017,0 days 02:17:21.800000000,137.35,2.289,84,89,0,neutral,0
6783,1234894443200704513,0 days 00:00:25.000000000,0.42,0.007,2,27,0,neutral,1
6784,1234895442640539648,0 days 04:49:24.750000000,289.4,4.823,60,4610,0,neutral,0
6785,1235039236832645126,0 days 09:43:20.000000000,583.33,9.722,92,0,2,positive,0
6786,1235130533170028544,0 days 06:16:38.250000000,376.63,6.277,12592,1173,1,positive,0
6787,1235150166040236034,0 days 01:10:17.800000000,70.28,1.171,160,90,-1,negative,1
6788,1235224989957320706,0 days 00:03:45.333333333,3.75,0.062,276,2,1,positive,1
6789,1235234696088387584,0 days 04:04:38.333333333,244.63,4.077,109,24,-1,negative,0
6790,1235251179937869825,0 days 00:00:14.000000000,0.23,0.004,303,100,-1,negative,1
6791,1235433866531409920,0 days 05:59:10.750000000,359.17,5.986,1124,0,0,neutral,0
6792,1235447659885780992,0 days 05:20:55.250000000,320.92,5.349,136,55,-2,negative,0
6793,1235534387657105410,0 days 00:06:28.857142857,6.47,0.108,2811,21,-2,negative,1
6794,1235664822143840257,0 days 08:48:11.666666666,528.18,8.803,45,0,1,positive,0
6795,1235772409342332928,0 days 00:00:58.000000000,0.97,0.016,120,2746,1,positive,1
6796,1235801121681108992,0 days 00:15:28.000000000,15.47,0.258,289,26,1,positive,1
6797,1235809123226148866,0 days 00:00:04.666666666,0.07,0.001,443,7,0,neutral,1
6798,1235864100715945989,0 days 17:11:35.333333333,1031.58,17.193,119,0,0,neutral,0
6799,1235906546275700737,0 days 06:31:43.888888888,391.72,6.529,297,443,1,positive,0
6800,1235926501146505216,0 days 00:02:17.818181818,2.28,0.038,50,45,0,neutral,1
6801,1236013002962305024,0 days 00:37:00.583333333,37.0,0.617,178,31,2,positive,1
6802,1236129470953582593,0 days 06:16:13.400000000,376.22,6.27,385,15,0,neutral,0
6803,1236168582146306048,0 days 00:00:53.666666666,0.88,0.015,435,10,0,neutral,1
6804,1236206676572692481,0 days 02:10:31.400000000,130.52,2.175,11,2,-1,negative,0
6805,1236267944688201728,0 days 00:00:13.166666666,0.22,0.004,37,5,1,positive,1
6806,1236271521976418305,0 days 00:00:42.000000000,0.7,0.012,491,166,0,neutral,1
6807,1236287488445964288,0 days 08:43:15.111111111,523.25,8.721,179,431,0,neutral,0
6808,1236301084307537921,0 days 03:29:11.142857142,209.18,3.486,236,63,0,neutral,0
6809,1236319379437965313,0 days 15:31:40.333333333,931.67,15.528,9,1545,0,neutral,0
6810,1236322246483820545,0 days 18:47:17.666666666,1127.28,18.788,117,475,0,neutral,0
6811,1236334117282693120,0 days 07:07:43.500000000,427.72,7.129,28,164,2,positive,0
6812,1236356944564109312,0 days 00:01:01.000000000,1.02,0.017,2863,90,-1,negative,1
6813,1236505013171585026,0 days 00:01:07.000000000,1.12,0.019,492,40,-2,negative,1
6814,1236519454919426050,0 days 01:12:58.350000000,72.97,1.216,687,71,1,positive,1
6815,1236523795562856449,0 days 22:46:17.333333333,1366.28,22.771,124,0,0,neutral,0
6816,1236525328081674240,0 days 00:06:13.142857142,6.22,0.104,120,34,1,positive,1
6817,1236527809301852160,0 days 00:05:09.666666666,5.15,0.086,432,228,3,positive,1
6818,1236529598210301952,0 days 00:20:10.000000000,20.17,0.336,1676,6,1,positive,1
